Query_ID	Chr	Subject_ID	Genome_start	Genome_end	S_strand	Pident	Qcovs	Aln_Length	Q_length	Q_start	Q_end	S_start	S_end	Evalue	Bitscore	Subject_description
gma-MIR9728	Chr14	GWHAAEV00000014.1	6967991	6968176	plus	98.925	100	186	186	1	186	6967991	6968176	3.59e-88	327	  Chromosome 14   Complete=T   Circular=F   OriSeqID=Chr14   Len=53013617
gma-MIR9729	Chr16	GWHAAEV00000016.1	30662472	30662599	minus	100.000	100	128	128	1	128	30662599	30662472	1.34e-59	232	  Chromosome 16   Complete=T   Circular=F   OriSeqID=Chr16   Len=38265740
gma-MIR9730	Chr10	GWHAAEV00000010.1	50781872	50782109	plus	93.277	100	238	238	1	238	50781872	50782109	2.81e-97	358	  Chromosome 10   Complete=T   Circular=F   OriSeqID=Chr10   Len=54067360
gma-MIR9731	Chr13	GWHAAEV00000013.1	44010545	44010636	plus	100.000	100	92	92	1	92	44010545	44010636	3.02e-40	167	  Chromosome 13   Complete=T   Circular=F   OriSeqID=Chr13   Len=47100052
gma-MIR9732	Chr14	GWHAAEV00000014.1	18474268	18474371	minus	100.000	100	104	104	1	104	18474371	18474268	1.10e-46	188	  Chromosome 14   Complete=T   Circular=F   OriSeqID=Chr14   Len=53013617
gma-MIR9733	Chr14	GWHAAEV00000014.1	51517749	51517910	minus	99.383	100	162	162	1	162	51517910	51517749	2.67e-76	288	  Chromosome 14   Complete=T   Circular=F   OriSeqID=Chr14   Len=53013617
gma-MIR9734	Chr14	GWHAAEV00000014.1	52664053	52664244	minus	100.000	100	192	192	1	192	52664244	52664053	3.98e-94	347	  Chromosome 14   Complete=T   Circular=F   OriSeqID=Chr14   Len=53013617
gma-MIR9735	Chr02	GWHAAEV00000002.1	8557397	8557586	minus	98.958	100	192	192	1	192	8557586	8557397	3.06e-89	331	  Chromosome 2   Complete=T   Circular=F   OriSeqID=Chr02   Len=52160593
gma-MIR9736	Chr15	GWHAAEV00000015.1	48024475	48024593	plus	100.000	100	119	119	1	119	48024475	48024593	9.35e-55	215	  Chromosome 15   Complete=T   Circular=F   OriSeqID=Chr15   Len=53421904
gma-MIR9737	Chr16	GWHAAEV00000016.1	14558780	14558892	plus	100.000	100	113	113	1	113	14558780	14558892	1.58e-51	205	  Chromosome 16   Complete=T   Circular=F   OriSeqID=Chr16   Len=38265740
gma-MIR9738	Chr16	GWHAAEV00000016.1	32983157	32983329	plus	100.000	100	173	173	1	173	32983157	32983329	7.25e-84	313	  Chromosome 16   Complete=T   Circular=F   OriSeqID=Chr16   Len=38265740
gma-MIR9739	Chr16	GWHAAEV00000016.1	36370838	36370943	plus	100.000	100	106	106	1	106	36370838	36370943	9.25e-48	192	  Chromosome 16   Complete=T   Circular=F   OriSeqID=Chr16   Len=38265740
gma-MIR9740	Chr16	GWHAAEV00000016.1	4602443	4602590	plus	100.000	100	148	148	1	148	4602443	4602590	2.23e-70	268	  Chromosome 16   Complete=T   Circular=F   OriSeqID=Chr16   Len=38265740
gma-MIR9741	Chr17	GWHAAEV00000017.1	27477375	27477485	minus	100.000	100	111	111	1	111	27477485	27477375	1.88e-50	201	  Chromosome 17   Complete=T   Circular=F   OriSeqID=Chr17   Len=42350739
gma-MIR9742	Chr17	GWHAAEV00000017.1	8595477	8595574	plus	100.000	100	98	98	1	98	8595477	8595574	1.83e-43	178	  Chromosome 17   Complete=T   Circular=F   OriSeqID=Chr17   Len=42350739
gma-MIR9743	Chr18	GWHAAEV00000018.1	17856055	17856293	plus	100.000	100	239	239	1	239	17856055	17856293	1.56e-119	432	  Chromosome 18   Complete=T   Circular=F   OriSeqID=Chr18   Len=60669500
gma-MIR9744	Chr18	GWHAAEV00000018.1	55814578	55814811	plus	97.436	100	234	234	1	234	55814578	55814811	1.09e-108	396	  Chromosome 18   Complete=T   Circular=F   OriSeqID=Chr18   Len=60669500
gma-MIR9745	Chr19	GWHAAEV00000019.1	51151485	51151634	plus	100.000	100	150	150	1	150	51151485	51151634	1.86e-71	271	  Chromosome 19   Complete=T   Circular=F   OriSeqID=Chr19   Len=52317195
gma-MIR9746a	Chr03	GWHAAEV00000003.1	2798939	2799048	plus	100.000	100	110	110	1	110	2798939	2799048	6.47e-50	199	  Chromosome 3   Complete=T   Circular=F   OriSeqID=Chr03   Len=47695029
gma-MIR9746b	Chr03	GWHAAEV00000003.1	2798939	2799048	plus	100.000	100	110	110	1	110	2798939	2799048	6.47e-50	199	  Chromosome 3   Complete=T   Circular=F   OriSeqID=Chr03   Len=47695029
gma-MIR9746c	Chr03	GWHAAEV00000003.1	2798939	2799048	plus	100.000	100	110	110	1	110	2798939	2799048	6.47e-50	199	  Chromosome 3   Complete=T   Circular=F   OriSeqID=Chr03   Len=47695029
gma-MIR9746d	Chr03	GWHAAEV00000003.1	2798939	2799048	plus	98.182	100	110	110	1	110	2798939	2799048	3.35e-47	190	  Chromosome 3   Complete=T   Circular=F   OriSeqID=Chr03   Len=47695029
gma-MIR9746e	Chr03	GWHAAEV00000003.1	2831746	2831855	plus	99.091	100	110	110	1	110	2831746	2831855	2.75e-48	195	  Chromosome 3   Complete=T   Circular=F   OriSeqID=Chr03   Len=47695029
gma-MIR9746f	Chr03	GWHAAEV00000003.1	2798939	2799048	plus	98.182	100	110	110	1	110	2798939	2799048	3.35e-47	190	  Chromosome 3   Complete=T   Circular=F   OriSeqID=Chr03   Len=47695029
gma-MIR9746g	Chr03	GWHAAEV00000003.1	2847487	2847959	plus	97.674	100	473	473	1	473	2847487	2847959	0.0	804	  Chromosome 3   Complete=T   Circular=F   OriSeqID=Chr03   Len=47695029
gma-MIR9746h	Chr08	GWHAAEV00000008.1	11938216	11938687	minus	100.000	100	472	472	1	472	11938687	11938216	0.0	852	  Chromosome 8   Complete=T   Circular=F   OriSeqID=Chr08   Len=49896852
gma-MIR9746i	Chr03	GWHAAEV00000003.1	2798925	2799063	plus	99.281	100	139	139	1	139	2798925	2799063	6.75e-64	247	  Chromosome 3   Complete=T   Circular=F   OriSeqID=Chr03   Len=47695029
gma-MIR9747	Chr20	GWHAAEV00000020.1	36418011	36418167	plus	100.000	100	157	157	1	157	36418011	36418167	3.12e-75	284	  Chromosome 20   Complete=T   Circular=F   OriSeqID=Chr20   Len=52284028
gma-MIR9748	Chr20	GWHAAEV00000020.1	3711710	3711805	plus	100.000	100	96	96	1	96	3711710	3711805	2.16e-42	174	  Chromosome 20   Complete=T   Circular=F   OriSeqID=Chr20   Len=52284028
gma-MIR9749	Chr17	GWHAAEV00000017.1	13947141	13947260	minus	100.000	100	120	120	1	120	13947260	13947141	2.71e-55	217	  Chromosome 17   Complete=T   Circular=F   OriSeqID=Chr17   Len=42350739
gma-MIR9750	Chr06	GWHAAEV00000006.1	14511137	14511299	minus	98.773	100	163	163	1	163	14511299	14511137	9.37e-76	286	  Chromosome 6   Complete=T   Circular=F   OriSeqID=Chr06   Len=51952677
gma-MIR9751	Chr02	GWHAAEV00000002.1	14949247	14949343	minus	100.000	100	97	97	1	97	14949343	14949247	6.29e-43	176	  Chromosome 2   Complete=T   Circular=F   OriSeqID=Chr02   Len=52160593
gma-MIR9752	Chr15	GWHAAEV00000015.1	46509044	46509130	plus	100.000	100	87	87	1	87	46509044	46509130	1.44e-37	158	  Chromosome 15   Complete=T   Circular=F   OriSeqID=Chr15   Len=53421904
gma-MIR9753	Chr14	GWHAAEV00000014.1	42128452	42128680	minus	100.000	100	229	229	1	229	42128680	42128452	3.98e-114	414	  Chromosome 14   Complete=T   Circular=F   OriSeqID=Chr14   Len=53013617
gma-MIR9754	Chr01	GWHAAEV00000001.1	1974050	1974275	minus	100.000	100	226	226	1	226	1974275	1974050	1.67e-112	408	  Chromosome 1   Complete=T   Circular=F   OriSeqID=Chr01   Len=59249829
gma-MIR9755	Chr01	GWHAAEV00000001.1	25160567	25160659	minus	100.000	100	93	93	1	93	25160659	25160567	8.79e-41	168	  Chromosome 1   Complete=T   Circular=F   OriSeqID=Chr01   Len=59249829
gma-MIR9756	Chr18	GWHAAEV00000018.1	45868185	45868421	plus	100.000	100	237	237	1	237	45868185	45868421	1.88e-118	428	  Chromosome 18   Complete=T   Circular=F   OriSeqID=Chr18   Len=60669500
gma-MIR9757	Chr02	GWHAAEV00000002.1	48821528	48821669	plus	100.000	100	142	142	1	142	48821528	48821669	3.83e-67	257	  Chromosome 2   Complete=T   Circular=F   OriSeqID=Chr02   Len=52160593
gma-MIR9758	Chr03	GWHAAEV00000003.1	2746502	2746715	plus	90.789	100	228	228	1	228	2746502	2746715	1.58e-87	325	  Chromosome 3   Complete=T   Circular=F   OriSeqID=Chr03   Len=47695029
gma-MIR9759	Chr03	GWHAAEV00000003.1	45847530	45847760	plus	100.000	100	231	231	1	231	45847530	45847760	3.30e-115	417	  Chromosome 3   Complete=T   Circular=F   OriSeqID=Chr03   Len=47695029
gma-MIR9760	Chr05	GWHAAEV00000005.1	41644488	41644686	minus	100.000	100	199	199	1	199	41644686	41644488	6.57e-98	360	  Chromosome 5   Complete=T   Circular=F   OriSeqID=Chr05   Len=45299532
gma-MIR9761	Chr15	GWHAAEV00000015.1	14958506	14958620	plus	88.696	100	115	222	108	222	14958506	14958620	2.43e-34	150	  Chromosome 15   Complete=T   Circular=F   OriSeqID=Chr15   Len=53421904
gma-MIR9762	Chr02	GWHAAEV00000002.1	42641335	42641554	plus	100.000	100	220	220	1	220	42641335	42641554	2.92e-109	398	  Chromosome 2   Complete=T   Circular=F   OriSeqID=Chr02   Len=52160593
gma-MIR9763	Chr04	GWHAAEV00000004.1	5967581	5967670	plus	100.000	100	90	90	1	90	5967581	5967670	3.57e-39	163	  Chromosome 4   Complete=T   Circular=F   OriSeqID=Chr04   Len=53978414
gma-MIR9764	Chr05	GWHAAEV00000005.1	37648551	37648637	plus	100.000	100	87	87	1	87	37648551	37648637	1.44e-37	158	  Chromosome 5   Complete=T   Circular=F   OriSeqID=Chr05   Len=45299532
gma-MIR9765	Chr10	GWHAAEV00000010.1	3738792	3738895	plus	100.000	100	104	104	1	104	3738792	3738895	1.10e-46	188	  Chromosome 10   Complete=T   Circular=F   OriSeqID=Chr10   Len=54067360
gma-MIR9766	Chr10	GWHAAEV00000010.1	45820625	45820813	plus	100.000	100	189	189	1	189	45820625	45820813	1.66e-92	342	  Chromosome 10   Complete=T   Circular=F   OriSeqID=Chr10   Len=54067360
gma-MIR9767	Chr10	GWHAAEV00000010.1	47085995	47086158	plus	99.390	100	164	164	1	164	47085995	47086158	2.22e-77	292	  Chromosome 10   Complete=T   Circular=F   OriSeqID=Chr10   Len=54067360
