Query_ID	Chr	Subject_ID	Genome_start	Genome_end	S_strand	Pident	Qcovs	Aln_Length	Q_length	Q_start	Q_end	S_start	S_end	Evalue	Bitscore	Subject_description
Gma-MIR157g|PmiREN0012036|Gm09:41336082-41336223(-)	Chr09	GWHAAEV00000009.1	42309076	42309176	minus	100.000	100	101	101	1	101	42309176	42309076	4.48e-45	183	  Chromosome 9   Complete=T   Circular=F   OriSeqID=Chr09   Len=51486896
Gma-MIR157h|PmiREN0012037|Gm16:6589901-6590025(+)	Chr16	GWHAAEV00000016.1	6521864	6521947	plus	100.000	100	84	84	1	84	6521864	6521947	5.82e-36	152	  Chromosome 16   Complete=T   Circular=F   OriSeqID=Chr16   Len=38265740
Gma-MIR157i|PmiREN0012038|Gm19:8862203-8862329(-)	Chr19	GWHAAEV00000019.1	8864609	8864694	minus	100.000	100	86	86	1	86	8864694	8864609	4.95e-37	156	  Chromosome 19   Complete=T   Circular=F   OriSeqID=Chr19   Len=52317195
Gma-MIR157j|PmiREN0012529|Gm16:6589776-6589961(+)	Chr16	GWHAAEV00000016.1	6521739	6521883	plus	100.000	100	145	145	1	145	6521739	6521883	9.26e-69	262	  Chromosome 16   Complete=T   Circular=F   OriSeqID=Chr16   Len=38265740
Gma-MIR15835|PmiREN0012866|Gm13:35561774-35561986(-)	Chr13	GWHAAEV00000013.1	37256879	37257050	minus	98.256	100	172	172	1	172	37257050	37256879	5.53e-79	297	  Chromosome 13   Complete=T   Circular=F   OriSeqID=Chr13   Len=47100052
Gma-MIR15936a|PmiREN0012867|Gm09:5299666-5299780(+)	Chr09	GWHAAEV00000009.1	5304410	5304483	plus	98.649	100	74	74	1	74	5304410	5304483	5.46e-29	130	  Chromosome 9   Complete=T   Circular=F   OriSeqID=Chr09   Len=51486896
Gma-MIR15936b|PmiREN0012868|Gm15:14181894-14181996(+)	Chr15	GWHAAEV00000015.1	14391901	14391962	plus	100.000	100	62	62	1	62	14391901	14391962	3.19e-24	113	  Chromosome 15   Complete=T   Circular=F   OriSeqID=Chr15   Len=53421904
Gma-MIR15936c|PmiREN0012869|Gm15:14199384-14199498(+)	Chr15	GWHAAEV00000015.1	14409508	14409581	plus	98.649	100	74	74	1	74	14409508	14409581	5.46e-29	130	  Chromosome 15   Complete=T   Circular=F   OriSeqID=Chr15   Len=53421904
Gma-MIR15936d|PmiREN0012870|Gm15:14202059-14202179(+)	Chr15	GWHAAEV00000015.1	14412183	14412262	plus	98.750	100	80	80	1	80	14412183	14412262	3.41e-32	141	  Chromosome 15   Complete=T   Circular=F   OriSeqID=Chr15   Len=53421904
Gma-MIR15936e|PmiREN0012871|Gm15:14204999-14205101(+)	Chr15	GWHAAEV00000015.1	14415105	14415166	plus	98.387	100	62	62	1	62	14415105	14415166	1.36e-22	108	  Chromosome 15   Complete=T   Circular=F   OriSeqID=Chr15   Len=53421904
Gma-MIR15937a|PmiREN0012872|Gm06:13777364-13777505(-)	Chr06	GWHAAEV00000006.1	13833411	13833511	minus	100.000	100	101	101	1	101	13833511	13833411	4.48e-45	183	  Chromosome 6   Complete=T   Circular=F   OriSeqID=Chr06   Len=51952677
Gma-MIR15937b|PmiREN0012873|Gm08:720200-720349(+)	Chr08	GWHAAEV00000008.1	734716	734824	plus	100.000	100	109	109	1	109	734716	734824	2.23e-49	197	  Chromosome 8   Complete=T   Circular=F   OriSeqID=Chr08   Len=49896852
Gma-MIR15937c|PmiREN0012874|Gm08:727210-727367(+)	Chr08	GWHAAEV00000008.1	741723	741839	plus	100.000	100	117	117	1	117	741723	741839	1.11e-53	212	  Chromosome 8   Complete=T   Circular=F   OriSeqID=Chr08   Len=49896852
Gma-MIR15949|PmiREN0012875|Gm15:14161005-14161150(+)	Chr15	GWHAAEV00000015.1	14371589	14371693	plus	100.000	100	105	105	1	105	14371589	14371693	3.19e-47	190	  Chromosome 15   Complete=T   Circular=F   OriSeqID=Chr15   Len=53421904
Gma-MIR15959|PmiREN0012876|Gm09:5278406-5278533(+)	Chr09	GWHAAEV00000009.1	5283237	5283323	plus	98.851	100	87	87	1	87	5283237	5283323	6.14e-36	153	  Chromosome 9   Complete=T   Circular=F   OriSeqID=Chr09   Len=51486896
Gma-MIR15960a|PmiREN0012877|Gm13:20523316-20523437(+)	Chr13	GWHAAEV00000013.1	22275070	22275150	plus	100.000	100	81	81	1	81	22275070	22275150	2.34e-34	147	  Chromosome 13   Complete=T   Circular=F   OriSeqID=Chr13   Len=47100052
Gma-MIR15960b|PmiREN0012878|Gm17:4589405-4589530(-)	Chr17	GWHAAEV00000017.1	4630151	4630235	minus	98.824	100	85	85	1	85	4630235	4630151	7.22e-35	150	  Chromosome 17   Complete=T   Circular=F   OriSeqID=Chr17   Len=42350739
Gma-MIR159a|PmiREN0012039|Gm09:41165062-41165275(+)	Chr09	GWHAAEV00000009.1	42136976	42137148	plus	100.000	100	173	173	1	173	42136976	42137148	7.25e-84	313	  Chromosome 9   Complete=T   Circular=F   OriSeqID=Chr09   Len=51486896
Gma-MIR159b|PmiREN0012530|Gm07:9152799-9153083(-)	Chr07	GWHAAEV00000007.1	9270656	9270898	minus	97.951	100	244	244	1	244	9270898	9270656	4.28e-114	415	  Chromosome 7   Complete=T   Circular=F   OriSeqID=Chr07   Len=46590119
Gma-MIR159d|PmiREN0012042|Gm06:49685215-49685308(+)	Chr06	GWHAAEV00000006.1	50845656	50845708	plus	100.000	100	53	53	1	53	50845656	50845708	1.82e-19	96.9	  Chromosome 6   Complete=T   Circular=F   OriSeqID=Chr06   Len=51952677
Gma-MIR159e|PmiREN0012043|Gm07:9412636-9412849(-)	Chr07	GWHAAEV00000007.1	9540511	9540683	minus	100.000	100	173	173	1	173	9540683	9540511	7.25e-84	313	  Chromosome 7   Complete=T   Circular=F   OriSeqID=Chr07   Len=46590119
Gma-MIR159h|PmiREN0012046|Gm09:41872939-41873178(-)	Chr09	GWHAAEV00000009.1	42826148	42826346	minus	100.000	100	199	199	1	199	42826346	42826148	6.57e-98	360	  Chromosome 9   Complete=T   Circular=F   OriSeqID=Chr09   Len=51486896
Gma-MIR160a|PmiREN0012048|Gm10:44506214-44506336(-)	Chr10	GWHAAEV00000010.1	46946063	46946144	minus	100.000	100	82	82	1	82	46946144	46946063	6.84e-35	149	  Chromosome 10   Complete=T   Circular=F   OriSeqID=Chr10   Len=54067360
Gma-MIR160b|PmiREN0012049|Gm20:41636507-41636628(+)	Chr20	GWHAAEV00000020.1	45985583	45985663	plus	100.000	100	81	81	1	81	45985583	45985663	2.34e-34	147	  Chromosome 20   Complete=T   Circular=F   OriSeqID=Chr20   Len=52284028
Gma-MIR160c|PmiREN0012050|Gm19:44441515-44441637(-)	Chr19	GWHAAEV00000019.1	45412053	45412134	minus	100.000	100	82	82	1	82	45412134	45412053	6.84e-35	149	  Chromosome 19   Complete=T   Circular=F   OriSeqID=Chr19   Len=52317195
Gma-MIR160d|PmiREN0012051|Gm13:24325199-24325321(-)	Chr13	GWHAAEV00000013.1	26090723	26090804	minus	100.000	100	82	82	1	82	26090804	26090723	6.84e-35	149	  Chromosome 13   Complete=T   Circular=F   OriSeqID=Chr13   Len=47100052
Gma-MIR160e|PmiREN0012052|Gm10:44361427-44361578(-)	Chr10	GWHAAEV00000010.1	46800190	46800300	minus	100.000	100	111	111	1	111	46800300	46800190	1.88e-50	201	  Chromosome 10   Complete=T   Circular=F   OriSeqID=Chr10   Len=54067360
Gma-MIR160f|PmiREN0012053|Gm10:4715787-4715909(-)	Chr10	GWHAAEV00000010.1	4886953	4887034	minus	100.000	100	82	82	1	82	4887034	4886953	6.84e-35	149	  Chromosome 10   Complete=T   Circular=F   OriSeqID=Chr10   Len=54067360
Gma-MIR160g|PmiREN0012054|Gm03:40428338-40428460(-)	Chr03	GWHAAEV00000003.1	41111735	41111816	minus	100.000	100	82	82	1	82	41111816	41111735	6.84e-35	149	  Chromosome 3   Complete=T   Circular=F   OriSeqID=Chr03   Len=47695029
Gma-MIR160h|PmiREN0012055|Gm09:1274671-1274795(-)	Chr09	GWHAAEV00000009.1	1272200	1272283	minus	98.810	100	84	84	1	84	1272283	1272200	2.48e-34	148	  Chromosome 9   Complete=T   Circular=F   OriSeqID=Chr09   Len=51486896
Gma-MIR160i|PmiREN0012056|Gm15:9644126-9644250(-)	Chr15	GWHAAEV00000015.1	9790045	9790128	minus	100.000	100	84	84	1	84	9790128	9790045	5.82e-36	152	  Chromosome 15   Complete=T   Circular=F   OriSeqID=Chr15   Len=53421904
Gma-MIR160j|PmiREN0012531|Gm15:9632893-9633017(-)	Chr15	GWHAAEV00000015.1	9778880	9778963	minus	100.000	100	84	84	1	84	9778963	9778880	5.82e-36	152	  Chromosome 15   Complete=T   Circular=F   OriSeqID=Chr15   Len=53421904
Gma-MIR162a|PmiREN0012057|Gm06:20194828-20194950(-)	Chr06	GWHAAEV00000006.1	20207917	20207998	minus	100.000	100	82	82	1	82	20207998	20207917	6.84e-35	149	  Chromosome 6   Complete=T   Circular=F   OriSeqID=Chr06   Len=51952677
Gma-MIR162b|PmiREN0012532|Gm05:1435366-1435491(+)	Chr05	GWHAAEV00000005.1	1429250	1429334	plus	100.000	100	85	85	1	85	1429250	1429334	1.70e-36	154	  Chromosome 5   Complete=T   Circular=F   OriSeqID=Chr05   Len=45299532
Gma-MIR162c|PmiREN0012533|Gm17:9888393-9888518(+)	Chr17	GWHAAEV00000017.1	9945664	9945748	plus	100.000	100	85	85	1	85	9945664	9945748	1.70e-36	154	  Chromosome 17   Complete=T   Circular=F   OriSeqID=Chr17   Len=42350739
Gma-MIR164a|PmiREN0012058|Gm19:50207624-50207741(+)	Chr19	GWHAAEV00000019.1	51168161	51168237	plus	100.000	100	77	77	1	77	51168161	51168237	3.22e-32	140	  Chromosome 19   Complete=T   Circular=F   OriSeqID=Chr19   Len=52317195
Gma-MIR164b|PmiREN0012059|Gm10:1549693-1549812(+)	Chr10	GWHAAEV00000010.1	1715116	1715194	plus	100.000	100	79	79	1	79	1715116	1715194	2.75e-33	143	  Chromosome 10   Complete=T   Circular=F   OriSeqID=Chr10   Len=54067360
Gma-MIR164c|PmiREN0012060|Gm03:5284909-5285095(-)	Chr03	GWHAAEV00000003.1	5295776	5295923	minus	98.649	100	148	146	1	146	5295923	5295776	1.39e-66	256	  Chromosome 3   Complete=T   Circular=F   OriSeqID=Chr03   Len=47695029
Gma-MIR164d|PmiREN0012061|Gm10:38775923-38776031(+)	Chr10	GWHAAEV00000010.1	41188032	41188099	plus	100.000	100	68	68	1	68	41188032	41188099	2.02e-27	123	  Chromosome 10   Complete=T   Circular=F   OriSeqID=Chr10   Len=54067360
Gma-MIR164e|PmiREN0012062|Gm02:1517682-1517802(+)	Chr02	GWHAAEV00000002.1	1556521	1556600	plus	100.000	100	80	80	1	80	1556521	1556600	8.03e-34	145	  Chromosome 2   Complete=T   Circular=F   OriSeqID=Chr02   Len=52160593
Gma-MIR164f|PmiREN0012063|Gm03:44704603-44704731(+)	Chr03	GWHAAEV00000003.1	45394680	45394767	plus	100.000	100	88	88	1	88	45394680	45394767	4.20e-38	159	  Chromosome 3   Complete=T   Circular=F   OriSeqID=Chr03   Len=47695029
Gma-MIR164g|PmiREN0012064|Gm03:46067035-46067152(+)	Chr03	GWHAAEV00000003.1	46765911	46765987	plus	100.000	100	77	77	1	77	46765911	46765987	3.22e-32	140	  Chromosome 3   Complete=T   Circular=F   OriSeqID=Chr03   Len=47695029
Gma-MIR164h|PmiREN0012065|Gm09:49843990-49844171(-)	Chr09	GWHAAEV00000009.1	50736162	50736302	minus	99.291	100	141	141	1	141	50736302	50736162	5.64e-65	251	  Chromosome 9   Complete=T   Circular=F   OriSeqID=Chr09   Len=51486896
Gma-MIR164i|PmiREN0012066|Gm18:49789052-49789232(+)	Chr18	GWHAAEV00000018.1	52000677	52000816	plus	100.000	100	140	140	1	140	52000677	52000816	4.59e-66	253	  Chromosome 18   Complete=T   Circular=F   OriSeqID=Chr18   Len=60669500
Gma-MIR164j|PmiREN0012067|Gm19:48803594-48803707(+)	Chr19	GWHAAEV00000019.1	49772522	49772594	plus	100.000	100	73	73	1	73	49772522	49772594	4.38e-30	132	  Chromosome 19   Complete=T   Circular=F   OriSeqID=Chr19   Len=52317195
Gma-MIR164k|PmiREN0012068|Gm20:46855111-46855245(-)	Chr20	GWHAAEV00000020.1	51232268	51232361	minus	100.000	100	94	94	1	94	51232361	51232268	2.56e-41	170	  Chromosome 20   Complete=T   Circular=F   OriSeqID=Chr20   Len=52284028
Gma-MIR164l|PmiREN0012069|Gm01:45332478-45332651(+)	Chr01	GWHAAEV00000001.1	46703571	46703703	plus	100.000	100	133	133	1	133	46703571	46703703	2.71e-62	241	  Chromosome 1   Complete=T   Circular=F   OriSeqID=Chr01   Len=59249829
Gma-MIR164m|PmiREN0012534|Gm07:3529731-3529833(+)	Chr07	GWHAAEV00000007.1	3579283	3579344	plus	100.000	100	62	62	1	62	3579283	3579344	3.19e-24	113	  Chromosome 7   Complete=T   Circular=F   OriSeqID=Chr07   Len=46590119
Gma-MIR166a|PmiREN0012071|Gm16:1923353-1923498(-)	Chr16	GWHAAEV00000016.1	1889690	1889794	minus	100.000	100	105	105	1	105	1889794	1889690	3.19e-47	190	  Chromosome 16   Complete=T   Circular=F   OriSeqID=Chr16   Len=38265740
Gma-MIR166b|PmiREN0012536|Gm04:48807292-48807599(-)	Chr04	GWHAAEV00000004.1	51094391	51094643	minus	94.757	100	267	267	1	267	51094643	51094391	7.51e-118	427	  Chromosome 4   Complete=T   Circular=F   OriSeqID=Chr04   Len=53978414
Gma-MIR166c|PmiREN0012073|Gm07:4478269-4478414(-)	Chr07	GWHAAEV00000007.1	4512338	4512442	minus	100.000	100	105	105	1	105	4512442	4512338	3.19e-47	190	  Chromosome 7   Complete=T   Circular=F   OriSeqID=Chr07   Len=46590119
Gma-MIR166d|PmiREN0012535|Gm06:12975835-12975960(-)	Chr06	GWHAAEV00000006.1	13032128	13032212	minus	100.000	100	85	85	1	85	13032212	13032128	1.70e-36	154	  Chromosome 6   Complete=T   Circular=F   OriSeqID=Chr06   Len=51952677
Gma-MIR166e|PmiREN0012074|Gm04:46797930-46798040(+)	Chr04	GWHAAEV00000004.1	49072150	49072233	plus	100.000	100	84	84	1	84	49072150	49072233	5.82e-36	152	  Chromosome 4   Complete=T   Circular=F   OriSeqID=Chr04   Len=53978414
Gma-MIR166g|PmiREN0012075|Gm10:2902317-2902442(-)	Chr10	GWHAAEV00000010.1	3062392	3062476	minus	100.000	100	85	85	1	85	3062476	3062392	1.70e-36	154	  Chromosome 10   Complete=T   Circular=F   OriSeqID=Chr10   Len=54067360
Gma-MIR166i|PmiREN0012077|Gm02:14971743-14971868(+)	Chr02	GWHAAEV00000002.1	14557814	14557898	plus	100.000	100	85	85	1	85	14557814	14557898	1.70e-36	154	  Chromosome 2   Complete=T   Circular=F   OriSeqID=Chr02   Len=52160593
Gma-MIR166j|PmiREN0012078|Gm15:3693358-3693552(-)	Chr15	GWHAAEV00000015.1	3784527	3784680	minus	100.000	100	154	154	1	154	3784680	3784527	1.30e-73	279	  Chromosome 15   Complete=T   Circular=F   OriSeqID=Chr15   Len=53421904
Gma-MIR166m|PmiREN0012081|Gm09:37375757-37375923(+)	Chr09	GWHAAEV00000009.1	38308086	38308211	plus	100.000	100	126	126	1	126	38308086	38308211	1.60e-58	228	  Chromosome 9   Complete=T   Circular=F   OriSeqID=Chr09   Len=51486896
Gma-MIR166p|PmiREN0012084|Gm03:38677800-38677943(-)	Chr03	GWHAAEV00000003.1	39381179	39381281	minus	100.000	100	103	103	1	103	39381281	39381179	3.78e-46	187	  Chromosome 3   Complete=T   Circular=F   OriSeqID=Chr03   Len=47695029
Gma-MIR167a|PmiREN0012091|Gm19:42516631-42516753(+)	Chr19	GWHAAEV00000019.1	43440731	43440812	plus	100.000	100	82	82	1	82	43440731	43440812	6.84e-35	149	  Chromosome 19   Complete=T   Circular=F   OriSeqID=Chr19   Len=52317195
Gma-MIR167b|PmiREN0012092|Gm02:15265515-15265639(-)	Chr02	GWHAAEV00000002.1	14839604	14839687	minus	100.000	100	84	84	1	84	14839687	14839604	5.82e-36	152	  Chromosome 2   Complete=T   Circular=F   OriSeqID=Chr02   Len=52160593
Gma-MIR167c|PmiREN0012093|Gm02:307510-307621(-)	Chr02	GWHAAEV00000002.1	337301	337371	minus	100.000	100	71	71	1	71	337371	337301	5.10e-29	129	  Chromosome 2   Complete=T   Circular=F   OriSeqID=Chr02   Len=52160593
Gma-MIR167d|PmiREN0012094|Gm10:2637272-2637396(+)	Chr10	GWHAAEV00000010.1	2797536	2797619	plus	100.000	100	84	84	1	84	2797536	2797619	5.82e-36	152	  Chromosome 10   Complete=T   Circular=F   OriSeqID=Chr10   Len=54067360
Gma-MIR167e|PmiREN0012095|Gm20:38984237-38984347(+)	Chr20	GWHAAEV00000020.1	43325324	43325393	plus	100.000	100	70	70	1	70	43325324	43325393	1.74e-28	127	  Chromosome 20   Complete=T   Circular=F   OriSeqID=Chr20   Len=52284028
Gma-MIR167f|PmiREN0012096|Gm10:47219899-47220009(-)	Chr10	GWHAAEV00000010.1	49686444	49686513	minus	100.000	100	70	70	1	70	49686513	49686444	1.74e-28	127	  Chromosome 10   Complete=T   Circular=F   OriSeqID=Chr10   Len=54067360
Gma-MIR167g|PmiREN0012537|Gm10:39741197-39741303(+)	Chr10	GWHAAEV00000010.1	42163419	42163484	plus	100.000	100	66	66	1	66	42163419	42163484	2.34e-26	120	  Chromosome 10   Complete=T   Circular=F   OriSeqID=Chr10   Len=54067360
Gma-MIR167h|PmiREN0012538|Gm20:45833061-45833167(+)	Chr20	GWHAAEV00000020.1	50199542	50199607	plus	100.000	100	66	66	1	66	50199542	50199607	2.34e-26	120	  Chromosome 20   Complete=T   Circular=F   OriSeqID=Chr20   Len=52284028
Gma-MIR167i|PmiREN0012097|Gm03:38477904-38478036(+)	Chr03	GWHAAEV00000003.1	39175585	39175676	plus	100.000	100	92	92	1	92	39175585	39175676	3.02e-40	167	  Chromosome 3   Complete=T   Circular=F   OriSeqID=Chr03   Len=47695029
Gma-MIR168a|PmiREN0012098|Gm09:44936983-44937113(-)	Chr09	GWHAAEV00000009.1	45827559	45827648	minus	100.000	100	90	90	1	90	45827648	45827559	3.57e-39	163	  Chromosome 9   Complete=T   Circular=F   OriSeqID=Chr09   Len=51486896
Gma-MIR168b|PmiREN0012099|Gm01:50051618-50051748(-)	Chr01	GWHAAEV00000001.1	51399375	51399464	minus	100.000	100	90	90	1	90	51399464	51399375	3.57e-39	163	  Chromosome 1   Complete=T   Circular=F   OriSeqID=Chr01   Len=59249829
Gma-MIR169aa|PmiREN0012126|Gm15:14202061-14202177(+)	Chr15	GWHAAEV00000015.1	14412185	14412260	plus	98.684	100	76	76	1	76	14412185	14412260	4.67e-30	133	  Chromosome 15   Complete=T   Circular=F   OriSeqID=Chr15   Len=53421904
Gma-MIR169ab|PmiREN0012127|Gm15:14208368-14208506(+)	Chr15	GWHAAEV00000015.1	14418451	14418548	plus	100.000	100	98	98	1	98	14418451	14418548	1.83e-43	178	  Chromosome 15   Complete=T   Circular=F   OriSeqID=Chr15   Len=53421904
Gma-MIR169a|PmiREN0012100|Gm09:39231624-39231748(+)	Chr09	GWHAAEV00000009.1	40224258	40224341	plus	100.000	100	84	84	1	84	40224258	40224341	5.82e-36	152	  Chromosome 9   Complete=T   Circular=F   OriSeqID=Chr09   Len=51486896
Gma-MIR169b|PmiREN0012101|Gm02:10473665-10473871(+)	Chr02	GWHAAEV00000002.1	10622772	10622937	plus	100.000	100	166	166	1	166	10622772	10622937	4.35e-80	300	  Chromosome 2   Complete=T   Circular=F   OriSeqID=Chr02   Len=52160593
Gma-MIR169c|PmiREN0012102|Gm09:5309502-5309640(+)	Chr09	GWHAAEV00000009.1	5314424	5314521	plus	100.000	100	98	98	1	98	5314424	5314521	1.83e-43	178	  Chromosome 9   Complete=T   Circular=F   OriSeqID=Chr09   Len=51486896
Gma-MIR169d|PmiREN0012103|Gm15:14181896-14181994(+)	Chr15	GWHAAEV00000015.1	14391903	14391960	plus	100.000	100	58	58	1	58	14391903	14391960	4.20e-22	105	  Chromosome 15   Complete=T   Circular=F   OriSeqID=Chr15   Len=53421904
Gma-MIR169e|PmiREN0012104|Gm15:14205001-14205099(+)	Chr15	GWHAAEV00000015.1	14415107	14415164	plus	98.276	100	58	58	1	58	14415107	14415164	1.78e-20	101	  Chromosome 15   Complete=T   Circular=F   OriSeqID=Chr15   Len=53421904
Gma-MIR169f|PmiREN0012105|Gm10:40998532-40998685(-)	Chr10	GWHAAEV00000010.1	43437578	43437690	minus	100.000	100	113	113	1	113	43437690	43437578	1.58e-51	205	  Chromosome 10   Complete=T   Circular=F   OriSeqID=Chr10   Len=54067360
Gma-MIR169g|PmiREN0012106|Gm17:4594144-4594296(-)	Chr17	GWHAAEV00000017.1	4634884	4634992	minus	97.321	100	112	112	1	112	4634992	4634884	4.18e-46	187	  Chromosome 17   Complete=T   Circular=F   OriSeqID=Chr17   Len=42350739
Gma-MIR169h|PmiREN0012107|Gm09:5296531-5296641(+)	Chr09	GWHAAEV00000009.1	5301281	5301350	plus	98.571	100	70	70	1	70	5301281	5301350	7.40e-27	123	  Chromosome 9   Complete=T   Circular=F   OriSeqID=Chr09   Len=51486896
Gma-MIR169j|PmiREN0012109|Gm02:45631148-45631273(-)	Chr02	GWHAAEV00000002.1	47408282	47408366	minus	100.000	100	85	85	1	85	47408366	47408282	1.70e-36	154	  Chromosome 2   Complete=T   Circular=F   OriSeqID=Chr02   Len=52160593
Gma-MIR169k|PmiREN0012110|Gm09:5278406-5278533(+)	Chr09	GWHAAEV00000009.1	5283237	5283323	plus	98.851	100	87	87	1	87	5283237	5283323	6.14e-36	153	  Chromosome 9   Complete=T   Circular=F   OriSeqID=Chr09   Len=51486896
Gma-MIR169l|PmiREN0012111|Gm14:5331585-5331721(+)	Chr14	GWHAAEV00000014.1	5327041	5327136	plus	100.000	100	96	96	1	96	5327041	5327136	2.16e-42	174	  Chromosome 14   Complete=T   Circular=F   OriSeqID=Chr14   Len=53013617
Gma-MIR169m|PmiREN0012112|Gm13:20518698-20518839(+)	Chr13	GWHAAEV00000013.1	22270426	22270526	plus	100.000	100	101	101	1	101	22270426	22270526	4.48e-45	183	  Chromosome 13   Complete=T   Circular=F   OriSeqID=Chr13   Len=47100052
Gma-MIR169q|PmiREN0012116|Gm15:14213325-14213462(+)	Chr15	GWHAAEV00000015.1	14423408	14423504	plus	100.000	100	97	97	1	97	14423408	14423504	6.29e-43	176	  Chromosome 15   Complete=T   Circular=F   OriSeqID=Chr15   Len=53421904
Gma-MIR169s|PmiREN0012118|Gm17:4596486-4596625(-)	Chr17	GWHAAEV00000017.1	4637274	4637369	minus	95.960	100	99	99	1	99	4637369	4637274	4.97e-38	159	  Chromosome 17   Complete=T   Circular=F   OriSeqID=Chr17   Len=42350739
Gma-MIR169u|PmiREN0012120|Gm09:46230051-46230214(-)	Chr09	GWHAAEV00000009.1	47137512	47137634	minus	100.000	100	123	123	1	123	47137634	47137512	6.58e-57	223	  Chromosome 9   Complete=T   Circular=F   OriSeqID=Chr09   Len=51486896
Gma-MIR169v|PmiREN0012121|Gm13:15056755-15057057(-)	Chr13	GWHAAEV00000013.1	16860621	16860907	minus	100.000	100	287	287	1	287	16860907	16860621	1.68e-145	518	  Chromosome 13   Complete=T   Circular=F   OriSeqID=Chr13   Len=47100052
Gma-MIR169w|PmiREN0012122|Gm09:5314009-5314152(+)	Chr09	GWHAAEV00000009.1	5318932	5319034	plus	100.000	100	103	103	1	103	5318932	5319034	3.78e-46	187	  Chromosome 9   Complete=T   Circular=F   OriSeqID=Chr09   Len=51486896
Gma-MIR169x|PmiREN0012123|Gm09:5302326-5302430(+)	Chr09	GWHAAEV00000009.1	5307077	5307140	plus	100.000	100	64	64	1	64	5307077	5307140	2.77e-25	116	  Chromosome 9   Complete=T   Circular=F   OriSeqID=Chr09   Len=51486896
Gma-MIR169y|PmiREN0012124|Gm09:5299668-5299778(+)	Chr09	GWHAAEV00000009.1	5304412	5304481	plus	98.571	100	70	70	1	70	5304412	5304481	7.40e-27	123	  Chromosome 9   Complete=T   Circular=F   OriSeqID=Chr09   Len=51486896
Gma-MIR169z|PmiREN0012125|Gm15:14199386-14199496(+)	Chr15	GWHAAEV00000015.1	14409510	14409579	plus	98.571	100	70	70	1	70	14409510	14409579	7.40e-27	123	  Chromosome 15   Complete=T   Circular=F   OriSeqID=Chr15   Len=53421904
Gma-MIR170|PmiREN0012539|Gm08:4265037-4265155(-)	Chr08	GWHAAEV00000008.1	4282287	4282364	minus	100.000	100	78	78	1	78	4282364	4282287	9.40e-33	141	  Chromosome 8   Complete=T   Circular=F   OriSeqID=Chr08   Len=49896852
Gma-MIR171a|PmiREN0012540|Gm11:6161500-6161617(+)	Chr11	GWHAAEV00000011.1	6172714	6172790	plus	100.000	100	77	77	1	77	6172714	6172790	3.22e-32	140	  Chromosome 11   Complete=T   Circular=F   OriSeqID=Chr11   Len=40746315
Gma-MIR171c|PmiREN0012130|Gm07:43946490-43946608(-)	Chr07	GWHAAEV00000007.1	45559607	45559684	minus	100.000	100	78	78	1	78	45559684	45559607	9.40e-33	141	  Chromosome 7   Complete=T   Circular=F   OriSeqID=Chr07   Len=46590119
Gma-MIR171d|PmiREN0012131|Gm01:51089057-51089187(-)	Chr01	GWHAAEV00000001.1	52439936	52440025	minus	100.000	100	90	90	1	90	52440025	52439936	3.57e-39	163	  Chromosome 1   Complete=T   Circular=F   OriSeqID=Chr01   Len=59249829
Gma-MIR171e|PmiREN0012132|Gm05:38780960-38781072(-)	Chr05	GWHAAEV00000005.1	41752178	41752249	minus	100.000	100	72	72	1	72	41752249	41752178	1.50e-29	131	  Chromosome 5   Complete=T   Circular=F   OriSeqID=Chr05   Len=45299532
Gma-MIR171f|PmiREN0012133|Gm15:8476673-8476789(-)	Chr15	GWHAAEV00000015.1	8547123	8547198	minus	100.000	100	76	76	1	76	8547198	8547123	1.10e-31	138	  Chromosome 15   Complete=T   Circular=F   OriSeqID=Chr15   Len=53421904
